year,month,usd
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,1660
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1660
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,1660
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1940
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,1660
2001,8,2220
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,1660
2001,8,1940
2001,8,1940
2001,8,1940
2001,8,2780
2001,8,1940
2001,8,1660
2001,8,2780
2001,8,2780
2001,8,1940
2001,8,830
2001,8,1660
2001,8,1940
2001,8,2780
2001,9,2780
2001,9,2780
2001,9,1660
2001,9,1940
2001,9,2780
2001,9,1940
2001,9,1940
2001,9,1940
2001,9,1940
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,1940
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,1940
2001,9,-1950
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,2780
2001,9,1940
2001,9,1940
2001,10,1940
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,-2790
2001,10,2780
2001,10,2780
2001,10,1660
2001,10,2780
2001,10,2780
2001,10,1940
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,1940
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,550
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,2780
2001,10,1940
2001,10,2780
2001,10,2780
2001,10,34760
2001,10,2780
2001,10,2780
2001,10,2780
2001,11,1940
2001,11,2780
2001,11,2780
2001,11,1110
2001,11,1110
2001,11,1110
2001,11,1940
2001,11,2780
2001,11,2780
2001,11,1940
2001,11,2780
2001,11,2780
2001,11,1660
2001,11,1940
2001,11,2780
2001,11,2780
2001,11,2780
2001,11,-2790
2001,11,2780
2001,11,2780
2001,11,1940
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,1660
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,2780
2001,12,1940
2001,12,2780
2001,12,2780
2001,12,-840
2001,12,1940
2001,12,1940
2001,12,2780
2001,12,2780
2002,1,550
2002,1,830
2002,1,1940
2002,1,2780
2002,1,2780
2002,1,1940
2002,1,890
2002,1,2780
2002,1,2780
2002,1,2780
2002,1,1940
2002,1,2780
2002,1,2780
2002,1,1940
2002,1,1940
2002,1,2780
2002,1,2780
2002,1,2780
2002,1,550
2002,1,2780
2002,1,1940
2002,1,2780
2002,1,2780
2002,1,1940
2002,1,2780
2002,1,2780
2002,2,2780
2002,2,2780
2002,2,-2790
2002,2,-2790
2002,2,2780
2002,2,2780
2002,2,2220
2002,2,2780
2002,2,2780
2002,2,2780
2002,2,2780
2002,2,2780
2002,2,1110
2002,2,2780
2002,2,2780
2002,2,1940
2002,2,2780
2002,2,1660
2002,2,2780
2002,2,2780
2002,2,2780
2002,2,2780
2002,3,-2790
2002,3,-2790
2002,3,-2790
2002,3,2780
2002,3,1940
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,1940
2002,3,1660
2002,3,1660
2002,3,1940
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,3,2780
2002,4,2780
2002,4,2780
2002,4,2780
2002,4,1940
2002,4,830
2002,4,830
2002,4,2780
2002,4,2780
2002,4,2780
2002,4,2780
2002,4,2780
2002,4,2780
2002,4,2780
2002,5,2780
2002,5,3280
2002,5,830
2002,5,830
2002,5,2160
2002,5,3280
2002,5,3280
2002,5,2160
2002,5,-2790
2002,5,2160
2002,5,2160
2002,5,2160
2002,5,2160
2002,5,3280
2002,5,3280
2002,6,1660
2002,6,2780
2002,6,2440
2002,6,3280
2002,6,2440
2002,6,2440
2002,6,2160
2002,6,2160
2002,6,3280
2002,6,2160
2002,6,3280
2002,6,2160
2002,6,1110
2002,6,3280
2002,6,3280
2002,6,2440
2002,6,3280
2002,6,1110
2002,6,1110
2002,6,1110
2002,7,2440
2002,7,3280
2002,7,2160
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2160
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,1390
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,2160
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,3280
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,2440
2002,7,2440
2002,7,3280
2002,7,2440
2002,8,2160
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,1110
2002,8,3280
2002,8,2440
2002,8,1390
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,2160
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,16680
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,2440
2002,8,2160
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,2440
2002,8,36710
2002,8,-2450
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,2440
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,-2450
2002,8,3280
2002,8,2440
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,4450
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,2440
2002,8,2440
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,8,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,2440
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,2440
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,1390
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,9,3280
2002,10,2160
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,1660
2002,10,3280
2002,10,3280
2002,10,2500
2002,10,2440
2002,10,3280
2002,10,3280
2002,10,2440
2002,10,3280
2002,10,1660
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,3280
2002,10,2500
2002,10,3280
2002,10,3280
2002,10,3330
2002,10,1390
2002,11,3280
2002,11,3280
2002,11,6560
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,11,3280
2002,12,3280
2002,12,1110
2002,12,2220
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2002,12,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,1110
2003,1,3280
2003,1,2220
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,2220
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,3280
2003,1,2220
2003,1,3280
2003,2,3280
2003,2,3280
2003,2,3280
2003,2,3280
2003,2,2220
2003,2,3280
2003,2,3280
2003,2,3280
2003,2,3280
2003,2,3280
2003,2,2220
2003,2,3280
2003,2,3280
2003,2,3280
2003,3,3280
2003,3,-3290
2003,3,2220
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,3,3280
2003,4,-2450
2003,4,3280
2003,4,3280
2003,4,3280
2003,4,3280
2003,4,3280
2003,4,2160
2003,4,3280
2003,4,3280
2003,4,3280
2003,4,3280
2003,4,3280
2003,5,3280
2003,5,3280
2003,5,3280
2003,5,2220
2003,6,3280
2003,6,2160
2003,6,2160
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,2220
2003,6,3280
2003,6,2160
2003,6,3280
2003,6,3280
2003,6,2160
2003,6,2160
2003,6,2160
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,2160
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,2160
2003,6,3280
2003,6,2220
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,2780
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,6,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,500
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,2220
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,2220
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,2220
2003,7,2160
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,2220
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,2160
2003,7,3280
2003,7,3280
2003,7,3280
2003,7,3280
2003,8,3280
2003,8,16680
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,65080
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,2160
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,2220
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,8,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,2220
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,2220
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,3280
2003,9,6560
2003,9,3280
2003,9,6060
2003,9,3280
2003,9,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,3280
2003,10,1110
2003,10,1110
2003,10,1110
2003,10,1110
2003,10,1110
2003,10,3280
2003,10,3280
2003,10,2160
2003,10,2160
2003,10,3280
2003,10,3280
2003,10,2220
2003,10,1110
2003,10,2160
2003,10,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,11,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2003,12,3280
2004,1,1110
2004,1,2160
2004,1,3280
2004,1,3280
2004,1,3280
2004,1,2160
2004,1,3280
2004,1,2160
2004,1,2220
2004,1,3280
2004,1,3280
2004,1,1110
2004,1,3280
2004,1,3280
2004,1,1110
2004,1,1110
2004,1,1110
2004,1,1110
2004,1,2220
2004,1,1110
2004,1,2160
2004,1,3280
2004,2,1050
2004,2,2160
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,3280
2004,2,2160
2004,2,2220
2004,2,3280
2004,3,1110
2004,3,2160
2004,3,1110
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,3280
2004,3,2160
2004,3,3280
2004,3,1110
2004,4,3280
2004,4,3280
2004,4,3280
2004,4,3280
2004,4,3280
2004,4,3280
2004,4,3280
2004,4,2220
2004,4,3280
2004,5,2160
2004,5,2160
2004,5,2160
2004,5,2160
2004,5,3280
2004,6,2160
2004,6,3280
2004,6,2160
2004,6,2160
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,2160
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,2160
2004,6,2160
2004,6,3280
2004,6,2220
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,6,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,0
2004,7,0
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,2160
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,5450
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,-3290
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,7,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,1110
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,1110
2004,8,2160
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,-3290
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,2220
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,8,3280
2004,9,1660
2004,9,2220
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,2160
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,2160
2004,9,3280
2004,9,3280
2004,9,1110
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,1110
2004,9,2160
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,9,3280
2004,10,13120
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,3280
2004,10,1110
2004,10,3280
2004,10,3280
2004,10,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,1110
2004,11,2160
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,11,3280
2004,12,25030
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,2160
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2004,12,3280
2005,1,2160
2005,1,3280
2005,1,3280
2005,1,3280
2005,1,2220
2005,1,3280
